"","Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Gruppe_1","Gruppe_2","Gruppe_3","Gruppe_4","Gruppe_5","Gruppe_6"
"1552","19.02.2019",7,6.75,15,63,NA,109.2039844,222.150672,91.48448648,63.86742181,237.6560459,NA
"1553","19.03.2012",4,8.1125,18,NA,NA,NA,NA,NA,NA,NA,NA
"1554","19.03.2014",7,9.45,18,61,NA,99.68458239,287.6015548,123.1000771,86.35165556,209.1546062,52.54639293
"1555","19.03.2015",0,10.375,9,0,NA,121.3519495,267.1794276,76.05564304,78.24741069,271.6323398,NA
"1556","19.03.2016",7,6,15,45,NA,123.3052156,380.2374177,139.1788618,72.80654393,319.4590822,NA
"1557","19.03.2017",8,3.875,9,79,NA,36.55711013,381.1637087,109.6411994,58.30560319,229.1269826,NA
"1558","19.03.2018",0,2.3,8,5,NA,168.789052,249.1393773,111.5624961,80.02590085,215.8905485,NA
"1559","19.03.2019",3,7.0125,11,5,NA,103.918632,264.2655882,115.9511349,100.849274,279.0762383,NA
"1560","19.04.2012",2,14.2375,14,NA,NA,NA,NA,NA,NA,NA,NA
"1561","19.04.2014",1,11.125,13,5,NA,290.4289567,701.5067928,273.4919378,104.0941633,424.763063,87.47122831
"1562","19.04.2015",0,10.125,11,NA,NA,25.46219374,419.3734741,157.8071795,57.16170069,248.9368864,NA
"1563","19.04.2016",5,9.5,23,21,NA,118.5480887,246.5490646,97.92791771,66.88798255,222.5459204,NA
"1564","19.04.2017",0,6.375,10,0,NA,107.2103433,335.5197718,166.2709468,97.26620418,196.1660677,NA
"1565","19.04.2018",0,23.1125,5,0,NA,109.199778,257.136685,103.383706,43.93443716,140.2208525,NA
"1566","19.04.2019",0,14.1,12,5,NA,NA,NA,NA,NA,NA,NA
"1567","19.05.2012",5,17.7625,6,NA,NA,NA,NA,NA,NA,NA,NA
"1568","19.05.2013",8,13.05,5,20,NA,NA,NA,NA,NA,NA,NA
"1569","19.05.2014",6,13.7625,8,61,NA,108.1840395,385.8304275,132.9918067,104.4535623,229.43362,101.8602299
"1570","19.05.2015",6,10.125,11,63,NA,142.7864829,351.1464153,105.47184,41.08111078,282.5894189,NA
"1571","19.05.2016",2,19.5,10,0,NA,103.5398944,332.1857606,129.8920969,91.07795846,240.0957608,NA
"1572","19.05.2017",6,17.375,7,21,NA,84.01658898,323.8681725,122.0842053,82.37849672,253.2029777,NA
"1573","19.05.2018",6,14.9125,8,0,NA,169.2215781,496.2931213,223.6241718,118.0811499,325.7315718,NA
"1574","19.05.2019",4,14.2375,12,10,NA,73.78640239,526.0646092,194.4983094,NA,270.7391272,NA
"1575","19.06.2012",6,17.3125,6,NA,1,NA,NA,NA,NA,NA,NA
"1576","19.06.2013",6,23.5375,10,63,NA,NA,NA,NA,NA,NA,NA
"1577","19.06.2014",7,15.2875,19,21,NA,129.8947992,429.9557283,142.5159672,83.47723947,360.8571095,46.13074926
"1578","19.06.2015",7,14.25,14,61,NA,119.9858034,346.6903362,149.9394166,61.41460953,271.4961466,NA
"1579","19.06.2016",7,16,14,NA,1,47.30155014,515.5107226,221.472814,174.5660723,258.6830218,NA
"1580","19.06.2017",1,25.375,7,0,1,146.6313345,382.4881757,211.5832469,88.45960634,266.040845,NA
"1581","19.06.2018",3,19.2375,16,21,1,134.1032295,439.3876922,167.9491135,117.3050229,271.8176411,NA
"1582","19.06.2019",3,25.95,8,17,NA,NA,NA,NA,NA,NA,NA
"1583","19.07.2012",7,15.8125,16,81,NA,NA,NA,NA,NA,NA,NA
"1584","19.07.2013",3,22.475,16,5,NA,161.6351152,646.7889598,287.1882863,82.68268688,369.4003893,41.35703354
"1585","19.07.2014",0,28.0625,13,NA,NA,144.7855445,758.0076822,366.4595623,76.23513873,305.4065056,NA
"1586","19.07.2015",7,14.5,5,63,NA,72.79126161,713.9487589,298.3560802,86.62247215,366.6402101,NA
"1587","19.07.2016",6,22.375,12,20,NA,110.7154402,498.5315305,231.3020418,102.6016709,302.7945196,NA
"1588","19.07.2017",1,22.5,13,0,NA,126.6174605,480.7011109,264.2621749,123.0580476,272.9747388,NA
"1589","19.07.2018",2,22.575,13,NA,NA,200.8590043,619.3090059,334.6687018,89.55127841,345.9085205,NA
"1590","19.07.2019",6,21.0875,11,21,NA,NA,NA,NA,NA,NA,NA
"1591","19.08.2012",2,26.875,8,NA,NA,NA,NA,NA,NA,NA,NA
"1592","19.08.2013",5,18.4875,8,NA,NA,145.8791328,499.9125129,249.3911609,89.33980681,374.2471171,90.08324467
"1593","19.08.2014",6,14.0875,12,61,NA,157.5165132,628.9664458,292.3180399,65.44699579,346.5546788,NA
"1594","19.08.2015",3,19.625,8,5,NA,114.3370198,490.6740672,253.3578293,65.72788594,320.0084807,NA
"1595","19.08.2016",3,20.375,8,NA,NA,163.4394897,547.8146074,264.579772,83.36544966,323.8198371,NA
"1596","19.08.2017",5,16.9375,11,63,NA,160.3283752,580.4848343,237.4686594,90.68713689,375.1550353,NA
"1597","19.08.2018",7,21.3875,10,NA,NA,114.5649153,555.2756285,371.7779888,98.34049622,375.8885526,NA
"1598","19.09.2012",5,10.6375,16,81,NA,NA,NA,NA,NA,NA,NA
"1599","19.09.2013",5,14.8375,11,63,NA,148.6749921,362.273757,127.5954367,93.94406707,300.2623761,66.26923163
"1600","19.09.2014",0,20.75,9,5,NA,140.1444531,402.2448946,181.1922848,88.90352518,332.8831338,NA
"1601","19.09.2015",7,15.25,7,61,NA,130.8105103,489.2588082,166.1346563,92.9099539,428.8726616,NA
"1602","19.09.2016",7,17,9,NA,NA,114.6974104,348.6104764,122.5363936,69.54849048,236.033843,NA
"1603","19.09.2017",5,14.3875,8,65,NA,127.0070018,350.7960859,144.2348411,82.36429851,286.9876255,NA
"1604","19.10.2012",3,19.35,6,NA,NA,NA,NA,NA,NA,NA,NA
"1605","19.10.2013",7,9.45,9,NA,NA,121.5908605,379.7774092,218.4038049,186.5376384,281.5592137,50.52195874
"1606","19.10.2014",7,17.375,13,95,NA,58.85340961,641.1651469,234.5301953,101.5704283,322.7196811,NA
"1607","19.10.2015",6,9.25,7,0,NA,110.8888036,398.1227688,164.7899751,149.6098609,227.8540381,NA
"1608","19.10.2016",8,7.625,4,61,NA,110.2177329,413.5094585,139.3928097,122.3930923,236.4724557,NA
"1609","19.10.2017",6,14.85,9,10,NA,102.0170926,306.4267614,111.9319427,69.14825046,248.1398793,NA
"1610","19.10.2018",3,10.925,6,5,NA,142.8572918,387.1365163,150.170567,53.81810667,278.984818,NA
"1611","19.11.2012",3,6.125,8,3,NA,NA,NA,NA,NA,NA,NA
"1612","19.11.2013",8,5.8375,8,61,NA,106.9061186,256.0593239,82.94222219,101.6374793,175.2433353,20.29422053
"1613","19.11.2014",7,8.5,11,61,NA,131.2620241,289.9092585,116.0913626,78.57551317,218.3168948,NA
"1614","19.11.2015",7,10.125,20,61,NA,134.9881031,243.7882032,69.91881746,121.5918497,205.4392396,NA
"1615","19.11.2016",6,6.625,11,21,NA,98.48351521,241.3692899,116.8298454,230.1367266,203.2530885,NA
"1616","19.11.2017",3,6.25,15,21,NA,121.3733406,445.8053744,128.5916134,147.7616025,290.5278372,NA
"1617","19.11.2018",6,5.775,21,61,NA,151.1078143,221.2326761,62.53062268,46.57955406,189.9007626,NA
"1618","19.12.2012",7,2.8625,6,20,NA,NA,NA,NA,NA,NA,NA
"1619","19.12.2013",7,7.4,10,63,NA,101.5896445,265.1541103,66.42455889,82.33701538,175.6514759,86.53818326
"1620","19.12.2014",5,8.125,15,61,NA,100.4346054,307.8847913,82.77647947,67.65294157,242.8497252,NA
"1621","19.12.2015",6,11.375,10,0,NA,143.4420155,326.5521225,84.57454593,153.9051384,209.4433599,NA
"1622","19.12.2016",8,5.75,4,0,NA,97.24503883,228.0431204,86.55486235,66.98570196,142.1778175,NA
"1623","19.12.2017",7,5.9125,7,20,NA,114.9542154,219.588548,73.63430881,93.82373033,149.4754304,NA
"1624","19.12.2018",7,3.175,9,61,NA,87.37552873,244.1140148,109.8602998,108.7396702,207.949128,NA
"1625","20.01.2012",6,3.4375,12,26,NA,NA,NA,NA,NA,NA,NA
"1626","20.01.2014",8,0.3875,13,61,NA,99.68193636,273.490861,113.2347529,135.0611485,207.2287599,64.0232164
"1627","20.01.2015",7,-0.375,4,77,NA,116.9325383,297.6274969,115.8805938,66.74949912,309.385358,NA
"1628","20.01.2016",7,-1.625,8,28,NA,79.13534731,233.0085428,107.3034007,59.77888257,200.8261114,NA
"1629","20.01.2017",8,3.625,5,21,NA,87.17668188,246.6188364,75.05146156,75.39490018,194.7507879,NA
"1630","20.01.2018",8,1.75,7,61,NA,115.6908815,295.0069424,86.03764995,89.71339398,295.6115869,NA
"1631","20.01.2019",1,0.85,4,10,NA,87.73951392,480.9585922,201.6752048,79.73811171,340.4836485,NA
"1632","20.02.2012",5,4.1125,14,NA,NA,NA,NA,NA,NA,NA,NA
"1633","20.02.2014",6,9.1,11,10,NA,115.4933054,332.2403489,122.10499,123.725264,254.6938226,47.21906961
"1634","20.02.2015",8,3.875,11,71,NA,117.2877039,313.9318745,106.0864546,95.53466885,265.7199105,NA
"1635","20.02.2016",7,6,12,61,NA,85.24731376,443.7751094,91.4266604,75.01272007,337.4134644,NA
"1636","20.02.2017",7,8,16,61,NA,66.03285459,253.2681747,71.03564511,96.98846256,172.6097837,NA
"1637","20.02.2018",1,3.375,11,10,NA,89.58674181,211.2854758,120.4686784,82.52390028,178.0624489,NA
"1638","20.02.2019",7,7.34,11,61,NA,130.8054423,238.4180465,101.5561191,74.73313404,244.7726527,NA
"1639","20.03.2012",7,8.0875,18,51,NA,NA,NA,NA,NA,NA,NA
"1640","20.03.2014",0,16.2625,13,NA,NA,128.1382321,297.3358577,134.1210556,77.07068313,277.2533309,32.34711097
"1641","20.03.2015",7,5,9,45,NA,125.0784929,299.7604791,94.56323372,168.4645439,339.0558564,NA
"1642","20.03.2016",6,8.625,15,61,NA,60.15807,527.5154419,184.1662612,83.25527682,351.5345225,NA
"1643","20.03.2017",7,10.25,8,61,NA,97.34891471,225.4386958,73.02426087,165.7879437,183.2651332,NA
"1644","20.03.2018",0,4.2125,17,5,NA,135.2310625,243.391832,135.147672,53.62517188,226.9165124,NA
"1645","20.03.2019",8,8.2875,12,53,NA,NA,NA,NA,NA,NA,NA
"1646","20.04.2012",6,9.225,10,95,NA,NA,NA,NA,NA,NA,NA
"1647","20.04.2014",0,13.875,15,5,NA,57.75091892,670.0204969,274.1822995,147.8819054,378.7649588,71.91165227
"1648","20.04.2015",0,14.25,9,NA,NA,113.2385376,291.6103051,91.09405082,73.43533931,216.3987394,NA
"1649","20.04.2016",2,10.5,17,NA,NA,97.00751601,237.6797974,69.02842296,68.28769391,218.7001202,NA
"1650","20.04.2017",7,8.25,12,NA,NA,145.3103651,379.0988959,158.4435756,63.39947627,277.7468722,NA
"1651","20.04.2018",0,24.375,13,0,NA,89.8024722,284.5560751,106.920285,48.22182438,182.1805866,NA
"1652","20.04.2019",0,13.125,8,NA,NA,382.4391828,786.9226639,302.9621361,NA,427.9204795,NA
"1653","20.05.2012",6,18.475,10,NA,NA,NA,NA,NA,NA,NA,NA
"1654","20.05.2013",7,15.775,8,21,NA,NA,NA,NA,NA,NA,NA
"1655","20.05.2014",0,20.725,12,NA,NA,112.7795619,345.5261737,142.2828528,143.9778988,263.7276115,61.4115488
"1656","20.05.2015",5,12.25,9,63,NA,92.03606875,356.2076767,101.2555615,80.51395098,219.8002702,NA
"1657","20.05.2016",8,14.75,11,61,NA,142.315045,349.4532476,134.0030834,73.80399931,293.4448568,NA
"1658","20.05.2017",4,16,12,NA,NA,174.2743027,399.2079311,182.2615173,95.15823872,330.1169107,NA
"1659","20.05.2018",0,18.9,13,5,NA,107.8098673,612.5049121,305.1007832,69.456952,330.3806071,NA
"1660","20.05.2019",3,16.8125,9,28,NA,158.4023686,327.7667037,120.5747749,NA,233.983297,NA
"1661","20.06.2012",6,17.65,12,NA,1,NA,NA,NA,NA,NA,NA
"1662","20.06.2013",2,21.8375,10,NA,NA,NA,NA,NA,NA,NA,NA
"1663","20.06.2014",7,15.9875,16,NA,NA,175.7287484,554.7104471,196.1621488,63.66869307,390.4211175,51.62313978
"1664","20.06.2015",5,17.125,13,NA,1,146.6348138,571.2781314,220.2987349,68.14386948,280.1869417,NA
"1665","20.06.2016",4,20.875,10,61,1,154.2343287,414.1298888,160.3664206,71.3544497,261.9290838,NA
"1666","20.06.2017",0,20.75,12,0,1,127.8153043,434.849518,181.2406837,171.3645416,239.596188,NA
"1667","20.06.2018",3,23.65,13,0,1,187.7603637,438.2067335,178.4851462,133.3808727,329.9912665,NA
"1668","20.06.2019",6,19.275,8,21,NA,NA,NA,NA,NA,NA,NA
"1669","20.07.2012",6,15.25,16,80,NA,NA,NA,NA,NA,NA,NA
"1670","20.07.2013",0,23.1875,8,NA,NA,134.3280767,843.05128,394.7656747,99.33539081,346.1540043,65.06169033
"1671","20.07.2014",3,24.3125,15,NA,NA,111.9902983,780.8842348,339.90205,57.22802566,365.5304352,NA
"1672","20.07.2015",6,18.375,12,20,NA,112.0883141,566.1575373,212.2080139,72.06014405,243.5111576,NA
"1673","20.07.2016",0,26,9,NA,NA,104.1326608,504.9110908,225.9472548,87.23752414,252.1853771,NA
"1674","20.07.2017",7,21.5,5,61,NA,152.8973061,516.0258481,231.1375644,87.0859633,307.5786299,NA
"1675","20.07.2018",0,22.775,9,0,NA,152.2554258,606.7952585,305.4162448,106.5885466,214.6799329,NA
"1676","20.07.2019",7,24.35,14,95,NA,NA,NA,NA,NA,NA,NA
"1677","20.08.2012",3,26.15,16,NA,NA,NA,NA,NA,NA,NA,NA
"1678","20.08.2013",7,17.775,8,61,NA,111.8423961,478.7302972,257.6207997,87.51604589,340.09036,99.81551164
"1679","20.08.2014",5,15.675,17,21,NA,175.194858,643.9381756,266.7024146,89.26135966,357.6828212,NA
"1680","20.08.2015",1,20.375,8,10,NA,136.5453035,504.0811477,238.0249362,48.5210229,336.1536597,NA
"1681","20.08.2016",7,20.25,9,61,NA,168.3830749,727.8281386,383.2986678,74.08033376,381.5646475,NA
"1682","20.08.2017",6,16.0125,10,61,NA,88.83230535,590.7031957,290.6708807,109.4243977,454.7863778,NA
"1683","20.08.2018",6,19.6,13,21,NA,143.8119832,436.0539422,225.2260691,86.92159809,268.9288594,NA
"1684","20.09.2012",6,11.4875,12,80,NA,NA,NA,NA,NA,NA,NA
"1685","20.09.2013",7,13.525,6,NA,NA,110.1592503,375.1682908,119.9955679,98.43757742,377.4035008,60.30463042
"1686","20.09.2014",3,19.375,7,10,NA,197.9590863,569.8259652,238.2299871,113.1310979,373.7421224,NA
"1687","20.09.2015",3,15.625,15,21,NA,78.9831244,513.5303236,163.7526488,39.77439796,312.2903014,NA
"1688","20.09.2016",5,17.5,8,NA,NA,147.0449409,328.4793957,131.2144011,82.15279972,298.7042453,NA
"1689","20.09.2017",7,14.225,10,61,NA,99.17926847,327.3168856,115.9276851,58.19618733,279.2322348,NA
"1690","20.10.2013",7,15.1875,8,21,NA,70.14198553,437.6611138,184.7386888,74.32383607,229.5169101,84.16537771
"1691","20.10.2014",6,14.625,18,61,NA,158.3825589,384.8418331,175.0819041,55.79519568,297.6405096,NA
"1692","20.10.2015",7,10.25,8,20,NA,100.8509482,366.3896728,174.7027914,87.98997751,262.5313923,NA
"1693","20.10.2016",7,10.125,10,21,NA,115.8664761,361.3999408,163.5895299,64.67641065,243.2076578,NA
"1694","20.10.2017",7,14.175,6,61,NA,117.6373366,326.5107802,109.0211739,119.2694655,245.0855841,NA
"1695","20.11.2012",6,7.675,8,10,NA,NA,NA,NA,NA,NA,NA
"1696","20.11.2013",6,3.85,6,NA,NA,124.3246124,254.568609,97.78928123,83.77873524,189.0932451,35.36299774
"1697","20.11.2014",5,6.125,7,0,NA,131.3147898,281.9634245,122.3349946,136.0014472,247.2392413,NA
"1698","20.11.2015",7,7.75,9,61,NA,74.71643827,227.8637335,68.23301723,75.66217755,187.2794984,NA
"1699","20.11.2016",6,6.375,12,63,NA,52.44249525,401.6054857,142.3850197,72.57232724,244.9177429,NA
"1700","20.11.2017",6,5.9625,6,NA,NA,100.7324918,233.3005726,99.33358126,61.32994885,158.3300393,NA
"1701","20.11.2018",7,4.725,16,NA,NA,171.1801438,281.1912476,104.9012645,63.98533963,172.4564013,NA
"1702","20.12.2012",7,2.0875,12,5,NA,NA,NA,NA,NA,NA,NA
"1703","20.12.2013",7,5.2875,10,61,NA,114.6010013,273.6185414,91.3320661,80.27118618,187.4061246,77.73590787
"1704","20.12.2014",6,5.375,24,21,NA,92.97654978,384.7978578,136.3320871,66.49610568,178.0725406,NA
"1705","20.12.2015",5,12.5,9,NA,NA,51.7103695,368.7965584,97.37540255,112.8193763,190.8381439,NA
"1706","20.12.2016",8,1.5,7,10,NA,82.2737745,230.5446602,62.35523658,116.3149014,195.2080517,NA
"1707","20.12.2017",7,6.6375,6,20,NA,95.05752386,263.8138064,94.79677451,107.6101919,157.7217431,NA
"1708","20.12.2018",7,4.8875,4,53,NA,118.068868,284.8305719,81.83617709,79.66407173,214.4961442,NA
"1709","21.01.2012",7,3.5375,16,68,NA,NA,NA,NA,NA,NA,NA
"1710","21.01.2014",7,-0.65,7,77,NA,116.7846,259.2721759,77.55535367,140.0503504,211.7860643,31.21118209
"1711","21.01.2015",8,-1.125,4,10,NA,90.10345879,285.5459868,115.5178047,115.7743419,271.9863138,NA
"1712","21.01.2016",4,-4.875,5,20,NA,108.5959357,222.6270751,101.5067229,84.09118156,250.1534449,NA
"1713","21.01.2017",7,5.75,5,10,NA,107.0325204,271.3920507,90.1864251,84.26382113,228.9505552,NA
"1714","21.01.2018",6,-0.6125,3,49,NA,86.98243853,398.5854484,187.190403,98.71919849,288.0641725,NA
"1715","21.01.2019",6,-0.425,9,71,NA,153.0256562,244.6257763,101.6249069,91.93354685,276.2743571,NA
"1716","21.02.2012",8,4.95,14,58,NA,NA,NA,NA,NA,NA,NA
"1717","21.02.2014",7,7.5125,11,61,NA,195.7495071,304.683846,108.854132,178.0173748,333.4136451,54.32295956
"1718","21.02.2015",7,3.875,16,61,NA,107.1741435,389.3889385,124.8176541,69.78732834,276.8123344,NA
"1719","21.02.2016",7,6.875,12,61,NA,57.71173269,498.8158747,121.873806,68.38007608,429.9518847,NA
"1720","21.02.2017",6,7.625,18,NA,NA,109.4961585,228.5805296,73.41453214,163.7989686,216.3402163,NA
"1721","21.02.2018",6,2.175,7,22,NA,116.0060819,228.8610553,101.2097327,78.08096164,193.2214119,NA
"1722","21.02.2019",8,7.675,12,61,NA,141.6528546,290.4855939,105.2405812,61.76849245,277.6203174,NA
"1723","21.03.2012",5,12.625,16,NA,NA,NA,NA,NA,NA,NA,NA
"1724","21.03.2014",7,6.8875,14,63,NA,104.8547457,316.0806284,116.3840108,145.5434996,239.8042466,19.2822513
"1725","21.03.2015",7,4.5,21,61,NA,113.4492138,383.0857808,128.1180063,132.2089601,330.0210494,NA
"1726","21.03.2016",7,7.5,19,61,NA,111.5944693,270.3905072,112.1995069,57.74246428,279.2967695,NA
"1727","21.03.2017",5,8.75,20,21,NA,126.9273708,234.5772224,92.13727413,46.93695989,216.7054237,NA
"1728","21.03.2018",7,4.7,13,22,NA,120.2627421,264.8979199,120.8662453,57.35721226,242.602189,NA
"1729","21.03.2019",8,10.225,14,10,NA,108.5062696,298.7587744,134.9796114,66.38230243,248.0529429,NA
"1730","21.04.2012",6,12.2,10,91,NA,NA,NA,NA,NA,NA,NA
"1731","21.04.2014",4,13.425,15,0,NA,109.4311794,683.7848828,298.187239,67.49554345,243.108242,84.06222265
"1732","21.04.2015",0,14.625,17,5,NA,121.9356958,262.3122975,102.899555,70.92564653,236.9299101,NA
"1733","21.04.2016",2,11.625,16,NA,NA,162.6123448,275.748854,92.37293066,55.47926803,235.1988586,NA
"1734","21.04.2017",7,11.875,19,61,NA,124.895216,362.7733941,172.1823129,69.96768581,276.6407454,NA
"1735","21.04.2018",1,15.6625,10,5,NA,144.9080594,408.9211304,176.4171475,51.72875587,298.8088664,NA
"1736","21.04.2019",0,16.8125,10,NA,NA,86.16043012,774.6703023,300.1954345,NA,404.65316,NA
"1737","21.05.2012",5,18.514285,14,NA,NA,NA,NA,NA,NA,NA,NA
"1738","21.05.2013",7,12.525,9,65,NA,NA,NA,NA,NA,NA,NA
"1739","21.05.2014",2,26.8625,8,NA,NA,123.7544398,356.7272308,134.1079236,70.20992747,227.2567782,65.20224695
"1740","21.05.2015",6,12.625,10,61,NA,147.9575237,348.5341452,124.5165546,119.169151,281.5193624,NA
"1741","21.05.2016",6,19.375,9,21,NA,134.3487516,417.308631,175.6366943,84.17710929,255.0453694,NA
"1742","21.05.2017",1,18.625,12,NA,NA,55.82145956,490.7328423,227.6727026,85.69266861,317.4947067,NA
"1743","21.05.2018",0,18.5125,16,5,NA,NA,NA,NA,NA,NA,NA
"1744","21.05.2019",7,16.425,10,61,NA,141.6305217,312.7520459,145.1620793,NA,292.2568403,NA
"1745","21.06.2012",4,18.5125,16,NA,1,NA,NA,NA,NA,NA,NA
"1746","21.06.2013",7,19.575,14,63,NA,NA,NA,NA,NA,NA,NA
"1747","21.06.2014",6,15.5125,18,61,1,162.4106728,691.3021299,266.7588337,72.8643981,398.0750889,35.22081003
"1748","21.06.2015",6,15.75,6,NA,1,77.13543179,553.5991708,206.3477776,67.65120769,235.5146388,NA
"1749","21.06.2016",4,19.875,9,NA,1,122.7234688,390.8187403,147.9910766,84.21361132,250.9534447,NA
"1750","21.06.2017",3,18.75,10,NA,1,120.022106,430.9067191,181.5473545,69.90117106,232.9259861,NA
"1751","21.06.2018",7,11.5625,15,65,1,137.3808006,425.4080652,165.5105289,65.30879488,301.0744134,NA
"1752","21.06.2019",6,18.1625,11,NA,NA,NA,NA,NA,NA,NA,NA
"1753","21.07.2012",6,16.1625,16,NA,NA,NA,NA,NA,NA,NA,NA
"1754","21.07.2013",0,26.375,8,NA,NA,66.28875782,815.9422642,346.6582364,70.52900246,287.4437885,44.83536114
"1755","21.07.2014",0,23.4875,19,5,NA,137.7030023,603.8606453,229.0359756,87.45868758,384.722755,NA
"1756","21.07.2015",3,21.375,16,0,NA,110.3163346,556.0091138,211.3331167,97.43010989,300.0498051,NA
"1757","21.07.2016",3,25.875,8,NA,NA,131.7840608,518.0569635,214.7959151,77.11660011,225.1397552,NA
"1758","21.07.2017",2,20.5,10,NA,NA,128.0634787,557.6877568,240.0096912,103.9078526,242.7579935,NA
"1759","21.07.2018",0,25.0625,10,0,NA,184.3337153,751.6886188,393.2120124,86.81999421,240.6992327,NA
"1760","21.07.2019",8,18.9,16,21,NA,NA,NA,NA,NA,NA,NA
"1761","21.08.2012",6,20.8125,6,NA,NA,NA,NA,NA,NA,NA,NA
"1762","21.08.2013",5,20.125,8,NA,NA,125.3365227,440.8156365,271.1334421,67.17513197,352.6953242,114.6624541
"1763","21.08.2014",5,16.2625,11,21,NA,177.5961402,619.405497,328.982448,42.46325257,344.5910313,NA
"1764","21.08.2015",1,22.875,7,0,NA,111.5391054,544.0220089,279.3106437,86.78427513,343.6544613,NA
"1765","21.08.2016",4,19.875,9,21,NA,64.02963759,611.9692636,259.5852751,55.63952614,376.667003,NA
"1766","21.08.2017",7,17.2,15,61,NA,156.4983496,515.5783241,206.0434532,96.13913724,317.3065495,NA
"1767","21.08.2018",4,19.7875,8,NA,NA,167.8764667,398.7493594,207.7862387,125.2073222,332.1754604,NA
"1768","21.09.2012",7,14.25,14,21,NA,NA,NA,NA,NA,NA,NA
"1769","21.09.2013",7,15.35,9,NA,NA,178.2638879,525.0140978,227.1781251,148.9391022,320.9600545,63.2351829
"1770","21.09.2014",4,17,15,21,NA,80.58591422,602.7113586,252.0128127,71.6775463,402.9899358,NA
"1771","21.09.2015",7,13.375,6,61,NA,121.131519,341.9997243,115.7962867,127.5392498,253.4396627,NA
"1772","21.09.2016",3,18.375,10,NA,NA,113.8356733,320.7513627,118.5739782,180.5704607,247.3273016,NA
"1773","21.09.2017",4,16.9625,7,10,NA,134.427589,346.4457118,108.8262725,59.18939112,233.7819574,NA
"1774","21.09.2018",6,14.957142,16,61,NA,130.2087697,361.2005308,129.0643678,78.22110345,275.7364,NA
"1775","21.10.2013",7,14.2625,8,61,NA,122.9878682,312.3904583,158.6000601,74.73589867,187.5627776,119.1527333
"1776","21.10.2014",7,12.5,9,63,NA,125.3639812,407.3623391,184.643706,53.04262548,291.7045442,NA
"1777","21.10.2015",7,11.25,7,NA,NA,112.5906288,394.5961288,165.7493503,106.6452353,301.5702477,NA
"1778","21.10.2016",6,9.875,10,61,NA,114.3400239,344.2845921,157.1541952,85.68267795,228.8236123,NA
"1779","21.10.2017",7,13.0375,6,61,NA,113.5791183,452.8756251,179.9807457,57.26676273,283.1477324,NA
"1780","21.11.2012",8,6.1875,12,10,NA,NA,NA,NA,NA,NA,NA
"1781","21.11.2013",2,3.275,8,10,NA,144.3599275,265.6597324,101.9039252,140.6866153,188.0072637,28.02199058
"1782","21.11.2014",6,6.5,5,61,NA,142.8956032,319.5759009,154.1792714,85.93597268,274.8849161,NA
"1783","21.11.2015",7,4.5,15,63,NA,101.3992646,364.0018911,94.55374878,47.50859816,218.2747544,NA
"1784","21.11.2016",7,11.5,6,61,NA,121.3787448,269.2432625,98.3336066,37.22333033,182.9951096,NA
"1785","21.11.2017",7,4.9875,5,61,NA,90.51748349,239.8806727,75.67368914,69.69509916,164.0804162,NA
"1786","21.11.2018",7,3.05,12,0,NA,172.6823407,237.0157808,79.50495618,55.11878914,239.6582871,NA
"1787","21.12.2012",7,-0.2125,10,13,NA,NA,NA,NA,NA,NA,NA
"1788","21.12.2013",8,6.5625,13,63,NA,124.5417597,354.0636575,120.9785935,63.25048121,191.0071595,69.92110745
"1789","21.12.2014",6,6.625,14,21,NA,74.17763537,508.5550216,154.631949,214.8692922,253.0455168,NA
